$GPGGA,112757.000,4307.8112,N,00600.7368,E,1,07,1.1,15.3,M,49.0,M,,0000*60
$GPGGA,112758.000,4307.8107,N,00600.7367,E,1,07,1.1,16.7,M,49.0,M,,0000*63
$GPGGA,112759.000,4307.8106,N,00600.7368,E,1,07,1.1,17.8,M,49.0,M,,0000*62
$GPGGA,112800.000,4307.8105,N,00600.7369,E,1,07,1.1,18.9,M,49.0,M,,0000*6D
$GPGGA,112801.000,4307.8103,N,00600.7370,E,1,06,1.1,20.4,M,49.0,M,,0000*65
$GPGGA,112802.000,4307.8102,N,00600.7373,E,1,06,1.1,22.4,M,49.0,M,,0000*66
$GPGGA,112803.000,4307.8102,N,00600.7370,E,1,06,1.1,22.1,M,49.0,M,,0000*61
$GPGGA,112804.000,4307.8099,N,00600.7364,E,1,06,1.1,22.5,M,49.0,M,,0000*64
$GPGGA,112805.000,4307.8095,N,00600.7360,E,1,06,1.1,24.0,M,49.0,M,,0000*6E
$GPGGA,112806.000,4307.8093,N,00600.7361,E,1,06,1.1,26.2,M,49.0,M,,0000*6A
$GPGGA,112807.000,4307.8093,N,00600.7360,E,1,07,1.1,26.7,M,49.0,M,,0000*6E
$GPGGA,112808.000,4307.8089,N,00600.7353,E,1,07,1.1,27.6,M,49.0,M,,0000*6A
$GPGGA,112809.000,4307.8089,N,00600.7349,E,1,07,1.1,27.1,M,49.0,M,,0000*67
$GPGGA,112810.000,4307.8089,N,00600.7346,E,1,07,1.1,27.2,M,49.0,M,,0000*63
$GPGGA,112811.000,4307.8092,N,00600.7349,E,1,07,1.1,26.9,M,49.0,M,,0000*6D
$GPGGA,112812.000,4307.8092,N,00600.7348,E,1,07,1.1,27.4,M,49.0,M,,0000*63
$GPGGA,112813.000,4307.8089,N,00600.7344,E,1,07,1.1,27.6,M,49.0,M,,0000*66
$GPGGA,112814.000,4307.8086,N,00600.7340,E,1,07,1.1,28.6,M,49.0,M,,0000*65
$GPGGA,112815.000,4307.8086,N,00600.7337,E,1,07,1.1,27.7,M,49.0,M,,0000*6A
$GPGGA,112816.000,4307.8086,N,00600.7334,E,1,07,1.1,27.4,M,49.0,M,,0000*69
$GPGGA,112817.000,4307.8085,N,00600.7333,E,1,07,1.1,26.9,M,49.0,M,,0000*60
$GPGGA,112818.000,4307.8084,N,00600.7330,E,1,07,1.1,26.6,M,49.0,M,,0000*62
$GPGGA,112819.000,4307.8082,N,00600.7327,E,1,07,1.1,26.5,M,49.0,M,,0000*60
$GPGGA,112820.000,4307.8080,N,00600.7324,E,1,07,1.1,26.5,M,49.0,M,,0000*6B
$GPGGA,112821.000,4307.8078,N,00600.7320,E,1,07,1.1,26.4,M,49.0,M,,0000*68
$GPGGA,112822.000,4307.8076,N,00600.7317,E,1,06,1.3,26.4,M,49.0,M,,0000*62
$GPGGA,112823.000,4307.8075,N,00600.7315,E,1,06,1.3,26.6,M,49.0,M,,0000*60
$GPGGA,112824.000,4307.8074,N,00600.7312,E,1,06,1.3,26.5,M,49.0,M,,0000*62
$GPGGA,112825.000,4307.8075,N,00600.7305,E,1,06,1.3,26.3,M,49.0,M,,0000*62
$GPGGA,112826.000,4307.8076,N,00600.7299,E,1,06,1.3,26.1,M,49.0,M,,0000*64
$GPGGA,112827.000,4307.8079,N,00600.7288,E,1,07,1.3,25.7,M,49.0,M,,0000*6E
$GPGGA,112828.000,4307.8078,N,00600.7287,E,1,08,1.0,27.0,M,49.0,M,,0000*66
$GPGGA,112829.000,4307.8077,N,00600.7287,E,1,08,1.0,26.2,M,49.0,M,,0000*6B
$GPGGA,112830.000,4307.8075,N,00600.7287,E,1,08,1.0,26.8,M,49.0,M,,0000*6B
$GPGGA,112831.000,4307.8075,N,00600.7289,E,1,08,1.0,26.3,M,49.0,M,,0000*6F
$GPGGA,112832.000,4307.8075,N,00600.7291,E,1,08,1.0,25.5,M,49.0,M,,0000*60
$GPGGA,112833.000,4307.8074,N,00600.7293,E,1,08,1.0,24.4,M,49.0,M,,0000*62
$GPGGA,112834.000,4307.8073,N,00600.7295,E,1,08,1.0,23.5,M,49.0,M,,0000*62
$GPGGA,112835.000,4307.8073,N,00600.7297,E,1,08,1.0,22.6,M,49.0,M,,0000*63
$GPGGA,112836.000,4307.8073,N,00600.7299,E,1,08,1.0,21.7,M,49.0,M,,0000*6C
$GPGGA,112837.000,4307.8072,N,00600.7300,E,1,08,1.0,20.8,M,49.0,M,,0000*63
$GPGGA,112838.000,4307.8071,N,00600.7301,E,1,08,1.0,20.0,M,49.0,M,,0000*66
$GPGGA,112839.000,4307.8071,N,00600.7302,E,1,08,1.0,19.2,M,49.0,M,,0000*6C
$GPGGA,112840.000,4307.8070,N,00600.7304,E,1,08,1.0,18.3,M,49.0,M,,0000*65
